FL_DATE,AIRLINE,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,AIR_TIME,DISTANCE,DELAY_CATEGORY,ORIGIN_CITY_NAME,ORIGIN_STATE,DEST_CITY_NAME,DEST_STATE
2019-01-17,Southwest Airlines Co.,WN,19393,168,SDF,TPA,1440,1449.0,9.0,1640,1642.0,2.0,0,,0,102.0,727,No Delay,Louisville,KY,Tampa,FL
2023-01-13,American Airlines Inc.,AA,19805,1843,CLT,BOS,2027,2031.0,4.0,2234,2231.0,-3.0,0,,0,97.0,728,No Delay,Charlotte,NC,Boston,MA
2019-06-10,Spirit Air Lines,NK,20416,140,MCO,EWR,1428,1539.0,71.0,1717,1809.0,52.0,0,,0,128.0,937,Weather,Orlando,FL,Newark,NJ
2019-06-10,Southwest Airlines Co.,WN,19393,5496,OAK,MSY,1035,1101.0,26.0,1650,1657.0,7.0,0,,0,219.0,1903,No Delay,Oakland,CA,New Orleans,LA
2019-03-06,Delta Air Lines Inc.,DL,19790,315,JAX,ATL,1250,1247.0,-3.0,1408,1406.0,-2.0,0,,0,48.0,270,No Delay,Jacksonville,FL,Atlanta,GA
2019-12-23,American Airlines Inc.,AA,19805,1733,CLT,CLE,2235,2232.0,-3.0,13,2358.0,-15.0,0,,0,63.0,430,No Delay,Charlotte,NC,Cleveland,OH
2019-04-07,Alaska Airlines Inc.,AS,19930,764,PDX,DCA,1000,957.0,-3.0,1755,1738.0,-17.0,0,,0,263.0,2350,No Delay,Portland,OR,Washington,DC
2022-09-15,Southwest Airlines Co.,WN,19393,4889,BNA,AUS,1905,1920.0,15.0,2125,2125.0,0.0,0,,0,102.0,756,No Delay,Nashville,TN,Austin,TX
2019-09-28,Alaska Airlines Inc.,AS,19930,1328,SEA,SFO,2030,2033.0,3.0,2240,2224.0,-16.0,0,,0,89.0,679,No Delay,Seattle,WA,San Francisco,CA
2023-03-24,Southwest Airlines Co.,WN,19393,665,BNA,PIT,1000,1008.0,8.0,1230,1235.0,5.0,0,,0,63.0,462,No Delay,Nashville,TN,Pittsburgh,PA
2022-04-13,Southwest Airlines Co.,WN,19393,1287,LAS,DAL,530,526.0,-4.0,1010,948.0,-22.0,0,,0,124.0,1067,No Delay,Las Vegas,NV,Dallas,TX
2019-09-08,PSA Airlines Inc.,OH,20397,5447,CLT,ORF,1509,1501.0,-8.0,1626,1619.0,-7.0,0,,0,48.0,290,No Delay,Charlotte,NC,Norfolk,VA
2021-09-23,Delta Air Lines Inc.,DL,19790,2886,DTW,BNA,1600,1558.0,-2.0,1638,1629.0,-9.0,0,,0,71.0,456,No Delay,Detroit,MI,Nashville,TN
2020-03-31,Southwest Airlines Co.,WN,19393,36,HOU,DAL,1500,,,1605,,,1,D,0,,239,No Delay,Houston,TX,Dallas,TX
2020-01-24,Republic Airline,YX,20452,4383,IND,LGA,1823,1815.0,-8.0,2029,2021.0,-8.0,0,,0,96.0,660,No Delay,Indianapolis,IN,New York,NY
2022-10-08,Southwest Airlines Co.,WN,19393,509,HOU,DEN,525,522.0,-3.0,655,630.0,-25.0,0,,0,118.0,883,No Delay,Houston,TX,Denver,CO
2022-11-02,American Airlines Inc.,AA,19805,2257,DFW,AUS,2105,2105.0,0.0,2208,2206.0,-2.0,0,,0,34.0,190,No Delay,Dallas/Fort Worth,TX,Austin,TX
2022-03-24,Delta Air Lines Inc.,DL,19790,1344,PDX,SLC,530,528.0,-2.0,823,805.0,-18.0,0,,0,76.0,630,No Delay,Portland,OR,Salt Lake City,UT
2021-07-03,SkyWest Airlines Inc.,OO,20304,3405,ABQ,PDX,1830,1821.0,-9.0,2028,2012.0,-16.0,0,,0,153.0,1111,No Delay,Albuquerque,NM,Portland,OR
2022-08-29,Alaska Airlines Inc.,AS,19930,14,JFK,SFO,1300,1255.0,-5.0,1627,1537.0,-50.0,0,,0,323.0,2586,No Delay,New York,NY,San Francisco,CA
2022-03-07,United Air Lines Inc.,UA,19977,749,CVG,DEN,905,859.0,-6.0,1016,956.0,-20.0,0,,0,159.0,1069,No Delay,Cincinnati,OH,Denver,CO
2023-08-14,Alaska Airlines Inc.,AS,19930,1014,SEA,GEG,2255,2257.0,2.0,2359,9.0,10.0,0,,0,42.0,224,No Delay,Seattle,WA,Spokane,WA
2019-06-05,American Airlines Inc.,AA,19805,2452,LAX,ORD,635,633.0,-2.0,1249,1246.0,-3.0,0,,0,229.0,1744,No Delay,Los Angeles,CA,Chicago,IL
2019-10-25,Southwest Airlines Co.,WN,19393,2065,LAS,SAT,2040,2053.0,13.0,105,117.0,12.0,0,,0,131.0,1069,No Delay,Las Vegas,NV,San Antonio,TX
2019-03-17,Alaska Airlines Inc.,AS,19930,403,LAX,SEA,600,555.0,-5.0,855,834.0,-21.0,0,,0,135.0,954,No Delay,Los Angeles,CA,Seattle,WA
2020-08-19,SkyWest Airlines Inc.,OO,20304,5544,ORD,CLT,1815,1808.0,-7.0,2115,2109.0,-6.0,0,,0,89.0,599,No Delay,Chicago,IL,Charlotte,NC
2019-04-18,Alaska Airlines Inc.,AS,19930,682,SEA,DEN,1545,1539.0,-6.0,1925,1915.0,-10.0,0,,0,123.0,1024,No Delay,Seattle,WA,Denver,CO
2022-12-13,United Air Lines Inc.,UA,19977,1842,IAD,DEN,1559,1554.0,-5.0,1755,1740.0,-15.0,0,,0,202.0,1452,No Delay,Washington,DC,Denver,CO
2020-01-20,SkyWest Airlines Inc.,OO,20304,5996,ORD,STL,1421,1417.0,-4.0,1545,1529.0,-16.0,0,,0,46.0,258,No Delay,Chicago,IL,St. Louis,MO
2022-06-26,Delta Air Lines Inc.,DL,19790,2078,AUS,ATL,1235,1245.0,10.0,1555,1547.0,-8.0,0,,0,107.0,813,No Delay,Austin,TX,Atlanta,GA
2019-08-05,SkyWest Airlines Inc.,OO,20304,5890,AUS,LAX,2038,2030.0,-8.0,2155,2146.0,-9.0,0,,0,173.0,1242,No Delay,Austin,TX,Los Angeles,CA
2021-10-28,PSA Airlines Inc.,OH,20397,5307,DFW,TYS,831,824.0,-7.0,1142,1119.0,-23.0,0,,0,96.0,771,No Delay,Dallas/Fort Worth,TX,Knoxville,TN
2021-04-12,Southwest Airlines Co.,WN,19393,1794,PSP,DEN,1120,1116.0,-4.0,1425,1409.0,-16.0,0,,0,97.0,776,No Delay,Palm Springs,CA,Denver,CO
2021-03-05,Southwest Airlines Co.,WN,19393,3989,LAX,LAS,1315,1326.0,11.0,1430,1431.0,1.0,0,,0,48.0,236,No Delay,Los Angeles,CA,Las Vegas,NV
2021-03-29,Envoy Air,MQ,20398,4343,ORD,FWA,900,856.0,-4.0,1112,1101.0,-11.0,0,,0,26.0,157,No Delay,Chicago,IL,Fort Wayne,IN
2019-10-20,American Airlines Inc.,AA,19805,1316,DFW,PDX,855,854.0,-1.0,1108,1106.0,-2.0,0,,0,233.0,1616,No Delay,Dallas/Fort Worth,TX,Portland,OR
2021-08-11,American Airlines Inc.,AA,19805,1213,BWI,DFW,1922,2014.0,52.0,2144,2204.0,20.0,0,,0,154.0,1217,Carrier,Baltimore,MD,Dallas/Fort Worth,TX
2019-05-30,SkyWest Airlines Inc.,OO,20304,3040,TYS,ORD,540,537.0,-3.0,634,619.0,-15.0,0,,0,79.0,475,No Delay,Knoxville,TN,Chicago,IL
2021-07-16,Delta Air Lines Inc.,DL,19790,2470,SLC,SFO,1710,1842.0,92.0,1809,1935.0,86.0,0,,0,99.0,599,Carrier,Salt Lake City,UT,San Francisco,CA
2019-12-15,American Airlines Inc.,AA,19805,1635,PBI,CLT,1725,1734.0,9.0,1923,1922.0,-1.0,0,,0,91.0,590,No Delay,West Palm Beach/Palm Beach,FL,Charlotte,NC
2019-06-03,Southwest Airlines Co.,WN,19393,1163,PHX,CMH,1035,1035.0,0.0,1720,1656.0,-24.0,0,,0,184.0,1670,No Delay,Phoenix,AZ,Columbus,OH
2020-02-02,Southwest Airlines Co.,WN,19393,3273,ATL,BWI,1810,1811.0,1.0,2000,1951.0,-9.0,0,,0,85.0,577,No Delay,Atlanta,GA,Baltimore,MD
2021-06-30,Delta Air Lines Inc.,DL,19790,457,DCA,ATL,705,700.0,-5.0,901,839.0,-22.0,0,,0,77.0,547,No Delay,Washington,DC,Atlanta,GA
2023-06-12,Southwest Airlines Co.,WN,19393,1765,OMA,PHX,1945,2017.0,32.0,2025,2059.0,34.0,0,,0,145.0,1037,NAS,Omaha,NE,Phoenix,AZ
2023-04-10,Alaska Airlines Inc.,AS,19930,926,PDX,SEA,715,706.0,-9.0,817,805.0,-12.0,0,,0,29.0,129,No Delay,Portland,OR,Seattle,WA
2019-07-31,Delta Air Lines Inc.,DL,19790,539,FAI,SEA,130,117.0,-13.0,604,544.0,-20.0,0,,0,186.0,1533,No Delay,Fairbanks,AK,Seattle,WA
2021-05-10,SkyWest Airlines Inc.,OO,20304,4025,LAX,PDX,1010,1035.0,25.0,1240,1306.0,26.0,0,,0,128.0,834,Security,Los Angeles,CA,Portland,OR
2020-08-27,Delta Air Lines Inc.,DL,19790,1069,FCA,MSP,1340,1338.0,-2.0,1709,1655.0,-14.0,0,,0,122.0,1026,No Delay,Kalispell,MT,Minneapolis,MN
2020-09-20,Endeavor Air Inc.,9E,20363,5131,ATL,AGS,1352,1345.0,-7.0,1445,1429.0,-16.0,0,,0,29.0,143,No Delay,Atlanta,GA,Augusta,GA
2019-11-12,United Air Lines Inc.,UA,19977,1821,IAH,DFW,1435,1446.0,11.0,1554,1557.0,3.0,0,,0,40.0,224,No Delay,Houston,TX,Dallas/Fort Worth,TX
2022-09-12,United Air Lines Inc.,UA,19977,1036,MCO,CLE,1152,1139.0,-13.0,1416,1355.0,-21.0,0,,0,113.0,895,No Delay,Orlando,FL,Cleveland,OH
2021-09-07,Delta Air Lines Inc.,DL,19790,2967,HSV,ATL,1714,1704.0,-10.0,1916,1851.0,-25.0,0,,0,29.0,151,No Delay,Huntsville,AL,Atlanta,GA
2022-10-12,Southwest Airlines Co.,WN,19393,1499,LAS,RNO,1830,1852.0,22.0,1955,2006.0,11.0,0,,0,58.0,345,No Delay,Las Vegas,NV,Reno,NV
2019-10-07,American Airlines Inc.,AA,19805,398,ORD,LGA,630,630.0,0.0,938,933.0,-5.0,0,,0,104.0,733,No Delay,Chicago,IL,New York,NY
2021-10-18,SkyWest Airlines Inc.,OO,20304,3650,GEG,SEA,1925,2033.0,68.0,2045,2129.0,44.0,0,,0,40.0,224,Carrier,Spokane,WA,Seattle,WA
2023-08-12,Endeavor Air Inc.,9E,20363,5304,BWI,JFK,1706,1936.0,150.0,1845,2117.0,152.0,0,,0,48.0,184,NAS,Baltimore,MD,New York,NY
2023-05-09,Delta Air Lines Inc.,DL,19790,815,BNA,LAX,1600,1609.0,9.0,1830,1823.0,-7.0,0,,0,233.0,1797,No Delay,Nashville,TN,Los Angeles,CA
2021-07-18,Endeavor Air Inc.,9E,20363,4979,ATL,DAY,1700,1734.0,34.0,1837,1902.0,25.0,0,,0,66.0,432,Carrier,Atlanta,GA,Dayton,OH
2019-02-27,SkyWest Airlines Inc.,OO,20304,5694,MCI,SFO,620,615.0,-5.0,843,900.0,17.0,0,,0,230.0,1499,NAS,Kansas City,MO,San Francisco,CA
2023-05-02,Delta Air Lines Inc.,DL,19790,2658,DTW,STL,835,830.0,-5.0,922,855.0,-27.0,0,,0,67.0,440,No Delay,Detroit,MI,St. Louis,MO
2022-08-12,Spirit Air Lines,NK,20416,1573,ATL,EWR,1905,1953.0,48.0,2122,2202.0,40.0,0,,0,104.0,746,Carrier,Atlanta,GA,Newark,NJ
2019-12-23,United Air Lines Inc.,UA,19977,456,AUS,DEN,1121,1128.0,7.0,1239,1235.0,-4.0,0,,0,107.0,775,No Delay,Austin,TX,Denver,CO
2019-03-20,United Air Lines Inc.,UA,19977,2263,SFO,LAX,1800,1827.0,27.0,1945,2007.0,22.0,0,,0,57.0,337,NAS,San Francisco,CA,Los Angeles,CA
2019-07-25,American Airlines Inc.,AA,19805,2613,SNA,DFW,1136,1145.0,9.0,1644,1645.0,1.0,0,,0,161.0,1205,No Delay,Santa Ana,CA,Dallas/Fort Worth,TX
2023-01-04,United Air Lines Inc.,UA,19977,796,IAH,IND,1215,1210.0,-5.0,1531,1517.0,-14.0,0,,0,98.0,844,No Delay,Houston,TX,Indianapolis,IN
2020-12-06,Spirit Air Lines,NK,20416,999,MSY,FLL,2010,2028.0,18.0,2256,2312.0,16.0,0,,0,81.0,674,NAS,New Orleans,LA,Fort Lauderdale,FL
2019-11-06,SkyWest Airlines Inc.,OO,20304,3828,SEA,SMF,2058,2058.0,0.0,2259,2243.0,-16.0,0,,0,81.0,605,No Delay,Seattle,WA,Sacramento,CA
2021-05-13,Southwest Airlines Co.,WN,19393,3275,CLE,PHX,1255,1309.0,14.0,1415,1412.0,-3.0,0,,0,229.0,1737,No Delay,Cleveland,OH,Phoenix,AZ
2022-11-06,Southwest Airlines Co.,WN,19393,2236,RNO,SAN,1540,1623.0,43.0,1710,1747.0,37.0,0,,0,71.0,488,Carrier,Reno,NV,San Diego,CA
2023-01-15,Delta Air Lines Inc.,DL,19790,2692,BUF,DTW,1756,1752.0,-4.0,1915,1851.0,-24.0,0,,0,40.0,241,No Delay,Buffalo,NY,Detroit,MI
2022-11-15,American Airlines Inc.,AA,19805,2072,DFW,ATL,1849,1849.0,0.0,2150,2155.0,5.0,0,,0,93.0,731,No Delay,Dallas/Fort Worth,TX,Atlanta,GA
2021-02-23,United Air Lines Inc.,UA,19977,1975,FLL,CLE,1230,1217.0,-13.0,1520,1507.0,-13.0,0,,0,147.0,1062,No Delay,Fort Lauderdale,FL,Cleveland,OH
2022-07-12,Southwest Airlines Co.,WN,19393,160,BWI,ISP,1015,1010.0,-5.0,1125,1115.0,-10.0,0,,0,45.0,220,No Delay,Baltimore,MD,Islip,NY
2021-12-09,Southwest Airlines Co.,WN,19393,6015,SMF,SNA,645,644.0,-1.0,815,813.0,-2.0,0,,0,70.0,404,No Delay,Sacramento,CA,Santa Ana,CA
2020-03-19,United Air Lines Inc.,UA,19977,2278,PSP,SFO,1925,1859.0,-26.0,2102,2028.0,-34.0,0,,0,70.0,421,No Delay,Palm Springs,CA,San Francisco,CA
2021-09-15,Delta Air Lines Inc.,DL,19790,504,BOS,ATL,1820,1819.0,-1.0,2111,2128.0,17.0,0,,0,146.0,946,NAS,Boston,MA,Atlanta,GA
2022-01-03,American Airlines Inc.,AA,19805,1133,DFW,RIC,1956,2020.0,24.0,2335,7.0,32.0,0,,0,135.0,1158,Carrier,Dallas/Fort Worth,TX,Richmond,VA
2021-05-11,Endeavor Air Inc.,9E,20363,5096,SAV,JFK,715,710.0,-5.0,925,901.0,-24.0,0,,0,92.0,718,No Delay,Savannah,GA,New York,NY
2020-04-15,SkyWest Airlines Inc.,OO,20304,5599,MKE,IAH,820,807.0,-13.0,1114,1109.0,-5.0,0,,0,159.0,984,No Delay,Milwaukee,WI,Houston,TX
2019-02-24,Envoy Air,MQ,20398,3723,LIT,DFW,1031,1030.0,-1.0,1155,1147.0,-8.0,0,,0,59.0,304,No Delay,Little Rock,AR,Dallas/Fort Worth,TX
2021-03-28,Southwest Airlines Co.,WN,19393,978,KOA,OAK,830,827.0,-3.0,1630,1622.0,-8.0,0,,0,282.0,2378,No Delay,Kona,HI,Oakland,CA
2020-12-27,American Airlines Inc.,AA,19805,380,PBI,DFW,700,651.0,-9.0,918,903.0,-15.0,0,,0,168.0,1102,No Delay,West Palm Beach/Palm Beach,FL,Dallas/Fort Worth,TX
2021-09-06,Southwest Airlines Co.,WN,19393,1249,RSW,MDW,600,556.0,-4.0,750,802.0,12.0,0,,0,144.0,1105,No Delay,Fort Myers,FL,Chicago,IL
2022-10-20,PSA Airlines Inc.,OH,20397,5294,DCA,ILM,835,831.0,-4.0,1011,948.0,-23.0,0,,0,55.0,319,No Delay,Washington,DC,Wilmington,NC
2023-01-18,Southwest Airlines Co.,WN,19393,1546,LAS,ABQ,1140,1137.0,-3.0,1405,1352.0,-13.0,0,,0,63.0,486,No Delay,Las Vegas,NV,Albuquerque,NM
2020-02-10,Southwest Airlines Co.,WN,19393,1706,DEN,SEA,630,629.0,-1.0,840,827.0,-13.0,0,,0,151.0,1024,No Delay,Denver,CO,Seattle,WA
2019-12-14,Southwest Airlines Co.,WN,19393,4548,MCO,PVD,1930,1940.0,10.0,2205,2208.0,3.0,0,,0,131.0,1072,No Delay,Orlando,FL,Providence,RI
2019-10-30,American Airlines Inc.,AA,19805,1354,ORD,EWR,2050,2129.0,39.0,2358,51.0,53.0,0,,0,87.0,719,NAS,Chicago,IL,Newark,NJ
2023-07-28,Southwest Airlines Co.,WN,19393,2042,GSP,ATL,1800,1917.0,77.0,1900,2123.0,143.0,0,,0,41.0,153,Carrier,Greer,SC,Atlanta,GA
2019-12-25,American Airlines Inc.,AA,19805,1614,IAH,MIA,1236,1231.0,-5.0,1609,1557.0,-12.0,0,,0,120.0,964,No Delay,Houston,TX,Miami,FL
2023-04-28,Delta Air Lines Inc.,DL,19790,1333,ATL,SRQ,1000,958.0,-2.0,1133,1139.0,6.0,0,,0,76.0,444,No Delay,Atlanta,GA,Sarasota/Bradenton,FL
2020-08-11,SkyWest Airlines Inc.,OO,20304,4259,HIB,MSP,615,613.0,-2.0,717,724.0,7.0,0,,0,38.0,174,No Delay,Hibbing,MN,Minneapolis,MN
2019-09-21,SkyWest Airlines Inc.,OO,20304,5655,ORD,TYS,2105,2103.0,-2.0,2351,7.0,16.0,0,,0,87.0,475,NAS,Chicago,IL,Knoxville,TN
2023-08-10,United Air Lines Inc.,UA,19977,1301,CLT,ORD,1727,1731.0,4.0,1850,1905.0,15.0,0,,0,98.0,599,NAS,Charlotte,NC,Chicago,IL
2021-08-06,Southwest Airlines Co.,WN,19393,1005,HOU,OAK,520,527.0,7.0,715,713.0,-2.0,0,,0,210.0,1642,No Delay,Houston,TX,Oakland,CA
2023-01-19,Southwest Airlines Co.,WN,19393,421,BUR,SMF,700,654.0,-6.0,825,813.0,-12.0,0,,0,63.0,358,No Delay,Burbank,CA,Sacramento,CA
2020-09-05,Endeavor Air Inc.,9E,20363,5117,MSP,FSD,2045,2044.0,-1.0,2145,2148.0,3.0,0,,0,46.0,196,No Delay,Minneapolis,MN,Sioux Falls,SD
2023-08-23,Endeavor Air Inc.,9E,20363,5280,LGA,TYS,849,846.0,-3.0,1109,1052.0,-17.0,0,,0,94.0,647,No Delay,New York,NY,Knoxville,TN
2019-10-27,Southwest Airlines Co.,WN,19393,2776,BWI,DAL,820,822.0,2.0,1040,1036.0,-4.0,0,,0,174.0,1209,No Delay,Baltimore,MD,Dallas,TX
2022-08-02,American Airlines Inc.,AA,19805,415,PHL,CLT,1755,1752.0,-3.0,1934,1933.0,-1.0,0,,0,69.0,449,No Delay,Philadelphia,PA,Charlotte,NC
2021-09-15,Spirit Air Lines,NK,20416,3005,MYR,LBE,1511,1459.0,-12.0,1641,1626.0,-15.0,0,,0,73.0,455,No Delay,Myrtle Beach,SC,Latrobe,PA
2021-11-11,American Airlines Inc.,AA,19805,1455,DFW,MSY,2053,2209.0,76.0,2221,2334.0,73.0,0,,0,63.0,447,Carrier,Dallas/Fort Worth,TX,New Orleans,LA
2022-11-17,Southwest Airlines Co.,WN,19393,2755,SAT,ELP,905,902.0,-3.0,940,931.0,-9.0,0,,0,81.0,496,No Delay,San Antonio,TX,El Paso,TX
2022-11-01,Delta Air Lines Inc.,DL,19790,1607,ATL,CVG,2051,2050.0,-1.0,2212,2208.0,-4.0,0,,0,58.0,373,No Delay,Atlanta,GA,Cincinnati,OH
2022-08-27,American Airlines Inc.,AA,19805,761,DCA,EYW,832,832.0,0.0,1130,1123.0,-7.0,0,,0,139.0,1023,No Delay,Washington,DC,Key West,FL
2021-04-13,Republic Airline,YX,20452,3526,TUS,ORD,1134,1124.0,-10.0,1705,1632.0,-33.0,0,,0,168.0,1437,No Delay,Tucson,AZ,Chicago,IL
2022-05-04,United Air Lines Inc.,UA,19977,1627,IAH,DEN,1809,1805.0,-4.0,1940,1947.0,7.0,0,,0,119.0,862,No Delay,Houston,TX,Denver,CO
2021-05-19,Envoy Air,MQ,20398,4187,ABI,DFW,1624,1822.0,118.0,1726,1912.0,106.0,0,,0,33.0,158,Carrier,Abilene,TX,Dallas/Fort Worth,TX
2019-09-14,Southwest Airlines Co.,WN,19393,5212,ALB,MCO,700,654.0,-6.0,955,938.0,-17.0,0,,0,150.0,1073,No Delay,Albany,NY,Orlando,FL
2022-07-18,Alaska Airlines Inc.,AS,19930,116,ANC,SEA,1550,1541.0,-9.0,2020,2010.0,-10.0,0,,0,178.0,1448,No Delay,Anchorage,AK,Seattle,WA
2023-06-21,Envoy Air,MQ,20398,4193,PHX,XNA,1607,1634.0,27.0,2051,2106.0,15.0,0,,0,133.0,1023,Carrier,Phoenix,AZ,Fayetteville,AR
2021-05-19,Alaska Airlines Inc.,AS,19930,65,SEA,KTN,830,823.0,-7.0,934,940.0,6.0,0,,0,98.0,680,No Delay,Seattle,WA,Ketchikan,AK
2019-08-22,SkyWest Airlines Inc.,OO,20304,3955,MSP,FAR,725,724.0,-1.0,834,818.0,-16.0,0,,0,39.0,223,No Delay,Minneapolis,MN,Fargo,ND
2019-03-22,Endeavor Air Inc.,9E,20363,3280,CSG,ATL,1824,1817.0,-7.0,1915,1907.0,-8.0,0,,0,33.0,83,No Delay,Columbus,GA,Atlanta,GA
2021-03-23,American Airlines Inc.,AA,19805,1009,MIA,SFO,1930,1924.0,-6.0,2304,2233.0,-31.0,0,,0,343.0,2585,No Delay,Miami,FL,San Francisco,CA
2019-07-02,Envoy Air,MQ,20398,3328,PIT,ORD,1524,1522.0,-2.0,1605,1552.0,-13.0,0,,0,66.0,413,No Delay,Pittsburgh,PA,Chicago,IL
2021-11-15,Envoy Air,MQ,20398,4002,DFW,TYR,1503,1511.0,8.0,1556,1600.0,4.0,0,,0,22.0,102,No Delay,Dallas/Fort Worth,TX,Tyler,TX
2020-05-01,ExpressJet Airlines LLC,EV,20366,3948,DEN,STL,1355,1350.0,-5.0,1707,1700.0,-7.0,0,,0,92.0,770,No Delay,Denver,CO,St. Louis,MO
2021-12-03,Spirit Air Lines,NK,20416,2907,SNA,LAS,2000,1954.0,-6.0,2111,2054.0,-17.0,0,,0,44.0,226,No Delay,Santa Ana,CA,Las Vegas,NV
2022-09-16,American Airlines Inc.,AA,19805,2060,CLT,BNA,2045,2043.0,-2.0,2115,2103.0,-12.0,0,,0,51.0,328,No Delay,Charlotte,NC,Nashville,TN
2019-10-10,JetBlue Airways,B6,20409,382,RIC,BOS,902,859.0,-3.0,1033,1035.0,2.0,0,,0,79.0,474,No Delay,Richmond,VA,Boston,MA
2021-07-11,Endeavor Air Inc.,9E,20363,5219,TRI,ATL,1006,1000.0,-6.0,1109,1059.0,-10.0,0,,0,40.0,227,No Delay,Bristol/Johnson City/Kingsport,TN,Atlanta,GA
2021-10-26,Southwest Airlines Co.,WN,19393,132,ATL,PIT,1210,1204.0,-6.0,1345,1336.0,-9.0,0,,0,77.0,526,No Delay,Atlanta,GA,Pittsburgh,PA
2019-12-05,Envoy Air,MQ,20398,3309,ORD,GRR,2025,2020.0,-5.0,2223,2233.0,10.0,0,,0,27.0,137,No Delay,Chicago,IL,Grand Rapids,MI
2021-07-11,SkyWest Airlines Inc.,OO,20304,5517,TUL,DEN,930,922.0,-8.0,1027,1015.0,-12.0,0,,0,86.0,541,No Delay,Tulsa,OK,Denver,CO
2022-08-05,Delta Air Lines Inc.,DL,19790,1697,ATL,SMF,1753,1851.0,58.0,1944,2021.0,37.0,0,,0,244.0,2092,Weather,Atlanta,GA,Sacramento,CA
2021-06-16,SkyWest Airlines Inc.,OO,20304,3179,SAF,DFW,1035,1025.0,-10.0,1326,1303.0,-23.0,0,,0,77.0,551,No Delay,Santa Fe,NM,Dallas/Fort Worth,TX
2023-07-16,Republic Airline,YX,20452,5644,SAV,BOS,1255,1554.0,179.0,1528,1912.0,224.0,0,,0,159.0,901,NAS,Savannah,GA,Boston,MA
2020-01-10,PSA Airlines Inc.,OH,20397,5134,CLT,CVG,2209,2231.0,22.0,2337,2.0,25.0,0,,0,54.0,335,Carrier,Charlotte,NC,Cincinnati,OH
2019-02-05,United Air Lines Inc.,UA,19977,768,SFO,BOS,830,827.0,-3.0,1706,1635.0,-31.0,0,,0,286.0,2704,No Delay,San Francisco,CA,Boston,MA
2019-03-31,Republic Airline,YX,20452,4345,IND,PHL,748,733.0,-15.0,943,915.0,-28.0,0,,0,82.0,588,No Delay,Indianapolis,IN,Philadelphia,PA
2022-04-24,Delta Air Lines Inc.,DL,19790,1431,SJU,ATL,1720,1717.0,-3.0,2124,2112.0,-12.0,0,,0,214.0,1547,No Delay,San Juan,PR,Atlanta,GA
2021-07-29,American Airlines Inc.,AA,19805,2820,SFO,DFW,1605,1655.0,50.0,2153,2239.0,46.0,0,,0,205.0,1464,Late Aircraft,San Francisco,CA,Dallas/Fort Worth,TX
2023-03-18,United Air Lines Inc.,UA,19977,336,CID,DEN,530,537.0,7.0,651,636.0,-15.0,0,,0,100.0,692,No Delay,Cedar Rapids/Iowa City,IA,Denver,CO
2019-07-30,Delta Air Lines Inc.,DL,19790,1920,BUR,ATL,1110,1127.0,17.0,1842,1849.0,7.0,0,,0,240.0,1941,No Delay,Burbank,CA,Atlanta,GA
2019-04-29,Endeavor Air Inc.,9E,20363,5134,BOS,CLE,1959,1954.0,-5.0,2214,2211.0,-3.0,0,,0,96.0,563,No Delay,Boston,MA,Cleveland,OH
2019-11-29,Southwest Airlines Co.,WN,19393,1806,OGG,HNL,1140,1140.0,0.0,1225,1214.0,-11.0,0,,0,23.0,100,No Delay,Kahului,HI,Honolulu,HI
2021-08-01,Mesa Airlines Inc.,YV,20378,6370,IAH,SAV,1850,1911.0,21.0,2211,2231.0,20.0,0,,0,117.0,851,Late Aircraft,Houston,TX,Savannah,GA
2022-03-27,Southwest Airlines Co.,WN,19393,687,DEN,SJC,630,642.0,12.0,815,817.0,2.0,0,,0,137.0,948,No Delay,Denver,CO,San Jose,CA
2022-11-03,Southwest Airlines Co.,WN,19393,1655,ATL,MCO,1030,1026.0,-4.0,1155,1144.0,-11.0,0,,0,59.0,404,No Delay,Atlanta,GA,Orlando,FL
2019-08-12,Alaska Airlines Inc.,AS,19930,528,SEA,OAK,1605,1642.0,37.0,1815,1841.0,26.0,0,,0,98.0,672,Late Aircraft,Seattle,WA,Oakland,CA
2022-02-03,SkyWest Airlines Inc.,OO,20304,5202,VCT,IAH,1302,,,1359,,,1,B,0,,123,No Delay,Victoria,TX,Houston,TX
2023-02-06,SkyWest Airlines Inc.,OO,20304,5566,SLC,IAH,1636,1637.0,1.0,2050,2050.0,0.0,0,,0,156.0,1195,No Delay,Salt Lake City,UT,Houston,TX
2022-08-28,American Airlines Inc.,AA,19805,1046,MIA,ATL,830,837.0,7.0,1022,1033.0,11.0,0,,0,86.0,594,No Delay,Miami,FL,Atlanta,GA
2019-08-15,Envoy Air,MQ,20398,3328,ORD,PIT,1224,1219.0,-5.0,1456,1508.0,12.0,0,,0,68.0,413,No Delay,Chicago,IL,Pittsburgh,PA
2019-11-08,Southwest Airlines Co.,WN,19393,2550,BWI,MCO,1640,1641.0,1.0,1905,1901.0,-4.0,0,,0,117.0,787,No Delay,Baltimore,MD,Orlando,FL
2019-07-29,Southwest Airlines Co.,WN,19393,1964,DEN,ALB,1730,1736.0,6.0,2255,2311.0,16.0,0,,0,187.0,1610,NAS,Denver,CO,Albany,NY
